관측소명:경포대해수욕장
위도:37.808972
경도:128.931889
관측시간	유속(cm/s)	유향(16points)	유향(deg)	수온(℃)	유의파고(m)	유의파주기(sec)	최대파고(m)	최대파주기(sec)	풍속(m/s)	풍향(16points)	풍향(deg)	기온(℃)	기압(hPa)	시정(m)	파향(deg)	
2021-09-26 14:30:00	18.8	남남동	159	22.77	0.67	6.4	0.84	6.5	2.7	동북동	67	22.1	1021.5	-	35	
2021-09-26 14:35:00	20.6	남남동	161	22.81	0.84	6.8	1.20	6.5	2.3	북동	53	22.1	1021.5	-	62	
2021-09-26 14:40:00	17.8	남남동	160	22.74	0.76	6.9	1.04	6.5	1.9	북동	45	22.1	1021.5	-	54	
2021-09-26 14:45:00	16.7	남남동	161	22.69	0.78	6.1	1.11	6.5	2.5	동북동	64	22.1	1021.5	-	49	
2021-09-26 14:50:00	20.7	남남동	155	22.74	0.77	6.2	0.96	6.5	2.3	북동	49	22.1	1021.4	-	58	
2021-09-26 14:55:00	20.1	남남동	154	22.72	0.70	6.4	0.83	6.5	2.4	동북동	58	22.1	1021.4	-	57	
2021-09-26 15:00:00	19.7	남남동	153	22.72	0.66	6.8	0.83	6.5	2.6	북동	48	22.1	1021.6	-	56	
2021-09-26 15:05:00	17.0	남남동	153	22.68	0.68	5.7	1.01	6.0	2.2	북동	45	22.2	1021.6	-	72	
2021-09-26 15:10:00	19.5	남남동	151	22.73	0.85	5.8	1.18	5.5	2.8	북동	42	22.1	1021.6	-	70	
2021-09-26 15:15:00	15.0	남남동	151	22.70	0.71	6.0	0.95	5.0	2.7	동북동	60	22.2	1021.6	-	41	
2021-09-26 15:20:00	16.4	남남동	163	22.70	0.70	5.8	0.95	5.5	2.7	동북동	58	22.0	1021.6	-	63	
2021-09-26 15:25:00	17.7	남남동	160	22.75	0.67	6.0	0.94	5.5	2.7	북동	45	22.0	1021.6	-	60	
2021-09-26 15:30:00	19.5	남남동	153	22.75	0.76	6.4	1.04	5.5	2.7	북동	47	22.0	1021.6	-	55	
2021-09-26 15:35:00	18.5	남남동	166	22.76	0.74	6.2	1.09	6.0	2.3	북동	44	22.1	1021.7	-	53	
2021-09-26 15:40:00	19.0	남남동	164	22.72	0.85	6.3	1.20	6.5	2.0	북동	35	22.3	1021.7	-	47	
2021-09-26 15:45:00	18.3	남남동	157	22.77	0.80	6.1	1.04	6.5	2.3	북동	40	22.3	1021.7	-	60	
2021-09-26 15:50:00	16.9	남남동	161	22.67	0.75	7.0	0.92	6.5	2.3	북동	40	22.3	1021.7	-	49	
2021-09-26 15:55:00	17.0	남남동	161	22.67	0.64	6.6	0.86	7.5	2.2	동북동	63	22.3	1021.7	-	60	
2021-09-26 16:00:00	19.0	남남동	162	22.85	0.65	6.1	0.91	5.5	2.1	동북동	57	22.3	1021.8	-	55	
2021-09-26 16:05:00	19.4	남남동	165	22.91	0.72	6.4	0.98	6.5	2.1	북동	51	22.3	1021.8	-	67	
2021-09-26 16:10:00	17.8	남남동	166	22.91	0.67	6.0	1.14	6.5	2.5	북동	49	22.4	1021.8	-	61	
2021-09-26 16:15:00	16.4	남남동	166	22.95	0.73	5.8	1.07	5.5	2.3	북동	54	22.3	1021.8	-	76	
2021-09-26 16:20:00	17.1	남남동	161	22.91	0.68	6.7	0.93	6.0	2.4	북동	48	22.3	1021.8	-	68	
2021-09-26 16:25:00	17.6	남남동	163	22.87	0.58	5.8	0.83	7.0	2.7	북동	45	22.0	1021.8	-	53	
2021-09-26 16:30:00	16.8	남남동	156	22.89	0.89	6.4	1.03	6.5	2.7	북동	38	22.2	1021.9	-	54	
2021-09-26 16:35:00	17.5	남남동	163	22.91	0.69	6.6	0.94	6.0	2.5	북동	36	22.3	1021.9	-	53	
2021-09-26 16:40:00	13.9	남남동	165	22.92	0.69	5.9	0.91	6.0	2.4	북동	43	22.3	1022.0	-	62	
2021-09-26 16:45:00	15.8	남	169	22.89	0.67	6.5	0.96	5.0	2.3	북동	46	22.4	1022.0	-	57	
2021-09-26 16:50:00	15.6	남남동	161	22.84	0.77	7.1	1.04	6.5	2.4	북동	45	22.4	1022.0	-	53	
2021-09-26 16:55:00	12.9	남	176	22.88	0.74	6.7	1.38	6.5	2.5	북동	51	22.3	1021.9	-	53	
2021-09-26 17:00:00	13.4	남	178	22.86	0.53	6.0	0.74	5.0	2.4	북동	48	22.3	1021.8	-	23	
2021-09-26 17:05:00	16.5	남	169	22.79	0.77	6.3	1.07	5.5	2.6	북동	56	22.3	1021.8	-	70	
2021-09-26 17:10:00	12.1	남남동	158	22.77	0.80	7.2	0.98	7.5	2.4	동북동	63	22.2	1021.7	-	64	
2021-09-26 17:15:00	14.0	남남동	163	22.77	0.77	6.7	1.05	6.5	2.4	북동	54	22.2	1021.7	-	54	
2021-09-26 17:20:00	13.5	남남동	165	22.78	0.71	6.4	0.96	5.5	2.6	북동	46	22.2	1021.7	-	59	
2021-09-26 17:25:00	11.3	남남동	159	22.73	0.62	6.2	0.81	6.0	2.9	북동	54	22.1	1021.7	-	63	
2021-09-26 17:30:00	10.9	남남동	161	22.76	0.72	6.7	0.87	6.5	2.8	동북동	61	22.1	1021.7	-	77	
2021-09-26 17:35:00	12.8	남남동	164	22.71	0.62	6.9	0.97	6.5	3.1	동북동	57	21.9	1021.7	-	52	
2021-09-26 17:40:00	8.6	남남동	150	22.77	0.66	6.0	0.87	5.5	2.6	동북동	61	21.8	1021.8	-	68	
2021-09-26 17:45:00	11.0	남남동	159	22.76	0.61	6.2	0.84	5.0	3.0	북동	54	21.9	1021.8	-	69	
2021-09-26 17:50:00	7.7	남남동	157	22.79	0.74	5.9	1.03	6.0	3.0	북동	51	21.9	1021.8	-	66	
2021-09-26 17:55:00	9.4	남남동	157	22.81	0.63	6.5	0.80	5.5	2.9	북동	52	21.8	1021.8	-	55	
2021-09-26 18:00:00	7.7	남동	144	22.81	0.77	6.7	1.06	7.0	3.2	북동	55	21.8	1021.7	-	50	
2021-09-26 18:05:00	7.3	남동	141	22.82	0.78	6.2	1.06	5.5	3.1	동북동	61	21.7	1021.7	-	65	
2021-09-26 18:10:00	5.6	남남동	161	22.81	0.62	6.2	0.93	5.0	3.2	북동	54	21.7	1021.6	-	73	
2021-09-26 18:15:00	9.5	남남동	161	22.73	0.62	6.0	0.84	6.5	2.9	북동	50	21.7	1021.6	-	104	
2021-09-26 18:20:00	7.3	남남동	157	22.76	0.65	6.2	0.99	6.5	2.9	북동	45	21.7	1021.6	-	78	
2021-09-26 18:25:00	7.0	남	182	22.77	0.63	6.1	0.97	5.0	2.7	동북동	67	21.7	1021.6	-	79	
2021-09-26 18:30:00	5.6	남남동	151	22.76	0.68	6.4	0.80	6.0	2.9	북동	54	21.6	1021.6	-	53	
2021-09-26 18:35:00	8.8	남동	144	22.72	0.83	6.5	1.17	6.5	2.9	동북동	68	21.6	1021.6	-	59	
2021-09-26 18:40:00	6.2	남남동	167	22.77	0.70	6.4	0.92	6.0	2.5	동북동	60	21.6	1021.6	-	58	
2021-09-26 18:45:00	8.8	남남동	164	22.75	0.60	6.5	0.92	6.5	2.7	동북동	61	21.6	1021.5	-	68	
2021-09-26 18:50:00	7.6	남남동	164	22.72	0.71	6.5	1.20	6.0	2.8	동북동	61	21.6	1021.5	-	63	
2021-09-26 18:55:00	7.2	남	170	22.68	0.59	5.8	0.85	7.0	3.0	동북동	60	21.6	1021.4	-	64	
2021-09-26 19:00:00	10.3	남남동	155	22.67	0.55	5.6	0.90	7.0	3.2	동북동	65	21.6	1021.3	-	90	
2021-09-26 19:05:00	8.8	남남동	161	22.65	0.67	6.1	0.99	6.0	3.3	동북동	69	21.6	1021.3	-	55	
2021-09-26 19:10:00	9.8	남남동	150	22.70	0.83	6.8	0.99	6.5	2.6	북동	56	21.6	1021.3	-	64	
2021-09-26 19:15:00	8.0	남남동	156	22.66	0.68	6.3	1.11	6.5	3.3	동북동	64	21.6	1021.3	-	65	
2021-09-26 19:20:00	8.7	남남동	156	22.67	0.68	6.4	0.77	6.0	3.1	동북동	66	21.6	1021.3	-	49	
2021-09-26 19:25:00	8.5	남남동	161	22.68	0.60	6.7	0.90	6.5	2.8	동북동	63	21.6	1021.3	-	45	
2021-09-26 19:30:00	9.0	남남동	155	22.68	0.69	6.4	1.05	6.0	2.4	동북동	63	21.6	1021.4	-	71	
2021-09-26 19:35:00	10.3	남남동	162	22.65	0.63	6.0	1.11	5.5	2.6	동북동	74	21.6	1021.4	-	41	
2021-09-26 19:40:00	10.9	남남동	151	22.63	0.66	6.1	0.97	6.0	3.2	동북동	74	21.6	1021.3	-	57	
2021-09-26 19:45:00	9.6	남남동	161	22.62	0.64	6.4	0.95	5.5	3.0	동북동	62	21.6	1021.3	-	35	
2021-09-26 19:50:00	7.6	남남동	155	22.59	0.64	6.0	0.97	6.5	3.4	동북동	66	21.6	1021.3	-	63	
2021-09-26 19:55:00	11.8	남동	143	22.43	0.68	6.0	0.83	5.5	2.4	동북동	69	21.5	1021.4	-	71	
2021-09-26 20:00:00	11.1	남남동	161	22.46	0.69	6.0	1.02	6.5	1.5	북동	54	21.6	1021.4	-	49	
2021-09-26 20:05:00	11.0	남남동	157	22.43	0.59	5.9	0.72	5.5	1.1	서남서	247	20.9	1021.5	-	57	
2021-09-26 20:10:00	8.4	남남동	148	22.40	0.71	6.3	1.24	6.5	1.8	서남서	257	20.3	1021.5	-	67	
2021-09-26 20:15:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2021-09-26 20:20:00	10.0	남동	146	22.40	0.41	5.8	0.83	5.8	2.2	서	271	19.8	1021.6	-	74	
2021-09-26 20:25:00	6.6	남남동	150	22.39	0.62	5.8	1.03	6.0	2.2	서	270	19.6	1021.6	-	59	
2021-09-26 20:30:00	8.3	남남동	151	22.37	0.58	5.8	0.75	7.0	2.1	서남서	257	19.4	1021.7	-	42	
2021-09-26 20:35:00	7.0	남남동	157	22.39	0.77	5.9	1.30	6.0	2.2	서남서	253	19.5	1021.7	-	55	
2021-09-26 20:40:00	7.5	남남동	155	22.38	0.60	5.9	0.75	5.5	2.1	서남서	249	19.3	1021.7	-	51	
2021-09-26 20:45:00	9.1	남동	144	22.38	0.75	6.1	1.12	5.5	2.0	서남서	254	19.3	1021.6	-	64	
2021-09-26 20:50:00	10.3	남동	142	22.42	0.72	6.5	0.90	6.5	2.3	서남서	250	19.2	1021.7	-	54	
2021-09-26 20:55:00	9.7	남남동	151	22.43	0.65	5.9	0.98	6.5	2.5	서남서	244	19.0	1021.6	-	74	
2021-09-26 21:00:00	8.0	남동	133	22.42	0.72	6.4	1.19	6.0	2.6	서남서	252	19.0	1021.6	-	46	
2021-09-26 21:05:00	10.8	남남동	163	22.42	0.67	6.1	0.90	6.5	2.3	서남서	255	19.0	1021.6	-	49	
2021-09-26 21:10:00	9.2	남남동	160	22.41	0.71	5.9	1.04	6.0	2.2	서남서	255	19.0	1021.5	-	84	
2021-09-26 21:15:00	7.4	남남동	153	22.41	0.62	5.8	0.80	6.5	2.2	서남서	253	19.0	1021.5	-	65	
2021-09-26 21:20:00	9.1	남남동	151	22.40	0.74	6.2	1.00	7.5	2.3	서남서	255	19.0	1021.4	-	66	
2021-09-26 21:25:00	10.0	남남동	165	22.40	0.55	6.0	0.80	6.0	2.7	서남서	252	19.0	1021.4	-	60	
2021-09-26 21:30:00	8.4	남남동	159	22.40	0.60	6.1	0.87	6.0	2.7	서남서	248	18.9	1021.3	-	80	
2021-09-26 21:35:00	9.9	남남동	150	22.40	0.66	6.1	0.93	6.0	2.5	서남서	246	18.9	1021.3	-	80	
2021-09-26 21:40:00	9.8	남남동	153	22.40	0.66	6.1	0.82	6.0	2.8	서남서	243	18.8	1021.2	-	62	
2021-09-26 21:45:00	8.1	남동	146	22.40	0.72	6.0	1.01	7.5	2.9	서남서	238	18.9	1021.2	-	60	
2021-09-26 21:50:00	8.3	남남동	148	22.40	0.58	6.2	0.78	5.5	3.0	서남서	245	18.8	1021.2	-	49	
2021-09-26 21:55:00	7.3	남남동	152	22.41	0.60	6.4	0.77	6.5	2.9	서남서	247	18.8	1021.2	-	58	
2021-09-26 22:00:00	8.2	남남동	152	22.40	0.66	6.1	0.97	6.5	2.7	서남서	246	18.8	1021.2	-	70	
2021-09-26 22:05:00	7.3	남남동	157	22.41	0.61	5.5	0.79	5.5	2.7	서남서	247	18.8	1021.1	-	46	
2021-09-26 22:10:00	10.8	남동	145	22.40	0.60	6.0	0.78	7.0	2.5	서남서	247	18.9	1021.1	-	118	
2021-09-26 22:15:00	10.8	남동	143	22.41	0.75	6.1	1.03	6.0	2.4	서남서	245	18.9	1021.0	-	83	
2021-09-26 22:20:00	14.5	남남동	149	22.39	0.63	6.1	0.97	6.0	2.2	서남서	253	18.9	1021.0	-	69	
2021-09-26 22:25:00	6.2	남남동	155	22.40	0.62	6.4	0.93	6.5	2.2	서남서	250	18.9	1021.0	-	55	
2021-09-26 22:30:00	8.4	남남동	151	22.39	0.57	5.6	0.82	5.0	2.2	서남서	248	18.9	1021.0	-	85	
2021-09-26 22:35:00	12.3	남동	143	22.39	0.62	6.0	0.86	6.5	2.4	서남서	249	18.8	1020.9	-	46	
2021-09-26 22:40:00	9.7	남남동	160	22.38	0.62	6.1	0.92	6.0	2.1	서남서	247	18.8	1020.9	-	61	
2021-09-26 22:45:00	12.9	남동	138	22.39	0.63	5.8	0.89	5.0	2.4	서남서	247	18.8	1021.0	-	68	
2021-09-26 22:50:00	7.4	남남동	153	22.39	0.67	6.5	0.94	5.5	2.3	서남서	239	18.8	1021.0	-	52	
2021-09-26 22:55:00	12.6	남동	137	22.36	0.72	6.2	0.92	6.0	2.2	남서	233	18.6	1021.0	-	78	
2021-09-26 23:00:00	10.7	남남동	159	22.35	0.70	6.5	0.92	5.5	2.5	서남서	247	18.5	1021.0	-	61	
2021-09-26 23:05:00	11.4	남남동	149	22.35	0.69	6.1	0.85	5.5	2.4	서남서	250	18.4	1021.0	-	60	
2021-09-26 23:10:00	10.6	남동	142	22.35	0.68	6.2	0.91	6.5	2.0	서남서	245	18.5	1020.9	-	40	
2021-09-26 23:15:00	13.7	남남동	148	22.35	0.64	6.5	0.86	6.0	1.9	서남서	249	18.5	1020.9	-	55	
2021-09-26 23:20:00	17.8	남동	132	22.36	0.60	6.3	0.88	6.0	1.9	서남서	250	18.6	1020.9	-	34	
2021-09-26 23:25:00	13.2	남동	137	22.38	0.60	5.7	0.82	5.5	2.3	서남서	242	18.6	1020.9	-	53	
2021-09-26 23:30:00	10.0	남동	127	22.37	0.67	6.3	0.76	6.0	2.2	서남서	248	18.6	1020.8	-	49	
2021-09-26 23:35:00	16.5	동남동	120	22.35	0.60	6.2	0.89	6.0	2.4	서남서	247	18.6	1020.7	-	82	
2021-09-26 23:40:00	16.7	남동	125	22.37	0.73	6.1	0.95	6.5	2.3	서남서	244	18.6	1020.6	-	48	
2021-09-26 23:45:00	15.3	동남동	114	22.36	0.67	6.5	0.83	5.5	2.4	서남서	245	18.5	1020.6	-	69	
2021-09-26 23:50:00	14.6	남동	127	22.38	0.76	6.1	0.91	5.5	2.5	서남서	248	18.6	1020.6	-	69	
2021-09-26 23:55:00	15.2	남동	126	22.38	0.84	6.0	1.03	6.5	2.4	서남서	250	18.5	1020.5	-	42	
2021-09-27 00:00:00	16.6	동남동	123	22.38	0.68	6.3	0.82	6.0	2.3	서남서	252	18.4	1020.5	-	65	
2021-09-27 00:05:00	16.0	남동	125	22.38	0.67	5.9	1.10	5.5	2.2	서남서	241	18.4	1020.5	-	72	
2021-09-27 00:10:00	11.5	남동	139	22.38	0.70	6.0	1.06	5.5	2.3	서남서	245	18.4	1020.4	-	64	
2021-09-27 00:15:00	12.2	남동	138	22.38	0.72	5.7	1.02	5.5	2.3	서남서	244	18.3	1020.4	-	71	
2021-09-27 00:20:00	15.6	남동	128	22.37	0.65	6.3	1.00	6.5	2.0	서남서	241	18.4	1020.4	-	61	
2021-09-27 00:25:00	15.6	남동	141	22.37	0.77	6.1	0.98	5.5	1.9	남서	230	18.3	1020.4	-	44	
2021-09-27 00:30:00	16.8	남동	132	22.36	0.75	5.9	1.05	6.0	1.8	남서	235	18.3	1020.3	-	41	
2021-09-27 00:35:00	17.5	남동	130	22.35	0.62	6.1	0.76	6.0	2.0	남서	220	18.3	1020.3	-	104	
2021-09-27 00:40:00	21.2	남동	137	22.35	0.83	5.8	1.03	5.5	1.9	남서	231	18.3	1020.3	-	90	
2021-09-27 00:45:00	16.2	남동	128	22.36	0.68	5.8	1.05	5.5	2.0	서남서	237	18.3	1020.3	-	81	
2021-09-27 00:50:00	16.1	남동	143	22.37	0.65	5.5	0.93	4.5	1.5	남서	236	18.3	1020.3	-	248	
2021-09-27 00:55:00	16.3	남동	138	22.38	0.78	5.8	1.08	6.0	1.2	서남서	241	18.3	1020.3	-	65	
2021-09-27 01:00:00	14.4	남남동	147	22.38	0.73	5.9	0.99	6.0	1.4	서남서	254	18.3	1020.3	-	73	
2021-09-27 01:05:00	15.0	남동	138	22.39	0.69	6.3	1.01	6.0	1.9	서남서	251	18.3	1020.3	-	88	
2021-09-27 01:10:00	13.8	남남동	149	22.38	0.64	5.8	0.93	6.0	2.0	서남서	252	18.3	1020.2	-	70	
2021-09-27 01:15:00	15.3	남동	130	22.38	0.79	6.3	1.15	6.5	2.1	서남서	251	18.3	1020.2	-	53	
2021-09-27 01:20:00	14.2	남동	129	22.38	0.52	5.4	0.73	5.0	2.1	서남서	243	18.3	1020.2	-	114	
2021-09-27 01:25:00	14.4	남동	131	22.39	0.73	5.7	0.92	5.0	1.8	서남서	250	18.4	1020.2	-	75	
2021-09-27 01:30:00	14.6	남동	138	22.38	0.67	5.8	0.85	6.0	2.0	서남서	255	18.4	1020.2	-	66	
2021-09-27 01:35:00	13.5	남동	146	22.39	0.66	6.1	0.89	5.5	1.9	서남서	251	18.5	1020.2	-	54	
2021-09-27 01:40:00	14.8	남동	139	22.39	0.63	5.7	0.89	6.0	1.9	서남서	256	18.6	1020.1	-	76	
2021-09-27 01:45:00	13.3	남동	146	22.38	0.58	5.9	0.67	7.0	1.7	서남서	250	18.6	1020.0	-	47	
2021-09-27 01:50:00	10.9	남남동	148	22.38	0.67	5.6	0.79	6.0	2.0	서남서	241	18.6	1020.0	-	79	
2021-09-27 01:55:00	14.4	남남동	148	22.38	0.70	5.6	0.88	5.5	2.4	서남서	243	18.6	1020.0	-	78	
2021-09-27 02:00:00	14.5	남동	144	22.38	0.66	5.5	0.94	5.0	2.2	서남서	245	18.4	1020.0	-	6	
2021-09-27 02:05:00	12.3	남남동	152	22.37	0.73	5.8	1.15	6.0	2.1	서남서	247	18.3	1020.0	-	68	
2021-09-27 02:10:00	7.4	남남동	158	22.37	0.68	5.6	0.87	6.0	2.1	서남서	251	18.3	1019.9	-	63	
2021-09-27 02:15:00	14.0	남동	140	22.36	0.61	5.4	0.99	5.5	2.0	서남서	251	18.4	1019.8	-	70	
2021-09-27 02:20:00	11.9	남남동	159	22.36	0.68	6.2	0.93	6.5	1.8	서	259	18.5	1019.7	-	89	
2021-09-27 02:25:00	12.9	남남동	153	22.36	0.71	6.3	1.15	5.5	1.7	서	262	18.7	1019.7	-	35	
2021-09-27 02:30:00	12.5	남남동	159	22.36	0.60	5.1	0.80	6.0	1.7	서남서	257	18.8	1019.7	-	49	
2021-09-27 02:35:00	13.3	남남동	154	22.35	0.72	5.8	0.87	6.0	2.1	서남서	246	18.9	1019.8	-	48	
2021-09-27 02:40:00	15.2	남남동	162	22.34	0.68	5.7	0.99	6.5	2.3	남서	229	18.8	1019.7	-	79	
2021-09-27 02:45:00	15.7	남남동	156	22.34	0.59	6.3	0.69	7.0	2.3	남서	225	18.5	1019.7	-	48	
2021-09-27 02:50:00	12.4	남남동	160	22.34	0.72	5.6	1.07	6.0	2.1	서남서	240	18.3	1019.7	-	25	
2021-09-27 02:55:00	11.4	남남동	146	22.36	0.71	6.0	1.09	6.0	2.2	남서	233	18.3	1019.6	-	66	
2021-09-27 03:00:00	16.3	남남동	152	22.34	0.64	6.1	0.87	5.5	1.8	남서	220	18.5	1019.5	-	34	
2021-09-27 03:05:00	11.2	남동	134	22.34	0.73	6.0	0.94	8.0	1.7	남남서	212	18.4	1019.4	-	75	
2021-09-27 03:10:00	16.6	남남동	151	22.35	0.60	5.7	1.02	5.5	1.6	남서	227	18.5	1019.4	-	84	
2021-09-27 03:15:00	9.3	남남동	150	22.36	0.68	5.5	1.05	5.0	1.4	서남서	237	18.6	1019.4	-	47	
2021-09-27 03:20:00	14.6	남남동	150	22.37	0.62	5.8	0.78	6.0	1.2	남서	227	18.6	1019.3	-	82	
2021-09-27 03:25:00	15.4	남남동	154	22.37	0.60	5.8	0.83	4.5	0.6	남서	235	18.7	1019.3	-	114	
2021-09-27 03:30:00	11.6	남동	127	22.39	0.68	5.7	0.88	5.5	0.9	남서	231	18.9	1019.3	-	82	
2021-09-27 03:35:00	12.0	남동	125	22.36	0.74	5.7	1.19	5.5	1.1	서남서	247	18.8	1019.3	-	83	
2021-09-27 03:40:00	11.1	남동	133	22.37	0.65	5.5	0.87	5.0	1.5	남서	224	18.8	1019.2	-	106	
2021-09-27 03:45:00	16.8	남동	128	22.37	0.72	5.7	0.86	5.5	1.5	서남서	239	19.0	1019.1	-	69	
2021-09-27 03:50:00	11.0	남동	132	22.40	0.57	5.4	0.76	5.5	1.1	서남서	256	19.0	1019.1	-	91	
2021-09-27 03:55:00	7.4	남남동	148	22.38	0.68	6.0	0.87	6.0	1.2	서	265	19.2	1019.1	-	84	
2021-09-27 04:00:00	13.4	남동	145	22.37	0.66	5.6	0.88	5.5	1.8	서	277	19.2	1019.1	-	68	
2021-09-27 04:05:00	12.0	남동	134	22.36	0.60	5.3	0.79	5.0	1.5	서	281	19.3	1019.0	-	350	
2021-09-27 04:10:00	11.3	남남동	148	22.37	0.57	5.8	0.72	4.5	1.7	서북서	287	19.2	1019.0	-	53	
2021-09-27 04:15:00	7.6	남동	142	22.36	0.64	5.4	1.04	5.5	2.2	서	280	19.2	1018.9	-	90	
2021-09-27 04:20:00	9.9	남동	142	22.36	0.74	5.9	1.13	5.5	2.0	서	276	19.3	1018.9	-	78	
2021-09-27 04:25:00	10.9	남동	130	22.35	0.70	5.9	0.89	5.5	1.7	서남서	255	19.3	1018.9	-	67	
2021-09-27 04:30:00	13.1	남동	133	22.36	0.69	5.3	0.98	5.0	2.2	서남서	246	19.0	1018.9	-	100	
2021-09-27 04:35:00	12.1	남동	140	22.36	0.62	5.8	0.85	5.5	2.2	남서	226	19.0	1018.9	-	79	
2021-09-27 04:40:00	11.6	남동	124	22.36	0.70	5.5	0.99	5.0	1.9	남서	232	18.8	1018.9	-	77	
2021-09-27 04:45:00	8.2	남동	142	22.36	0.61	6.0	0.92	5.0	1.7	남서	231	18.8	1018.9	-	94	
2021-09-27 04:50:00	13.4	남남동	158	22.35	0.65	5.7	0.99	5.0	1.6	서남서	237	18.6	1018.9	-	48	
2021-09-27 04:55:00	9.3	남동	136	22.35	0.70	5.3	0.91	5.0	1.7	남서	233	18.5	1018.8	-	113	
2021-09-27 05:00:00	9.7	남동	140	22.35	0.63	5.3	1.00	5.5	1.9	서남서	246	18.6	1018.8	-	93	
2021-09-27 05:05:00	10.2	남동	144	22.34	0.57	4.8	0.78	5.0	2.3	남서	235	18.6	1018.8	-	62	
2021-09-27 05:10:00	9.7	남동	134	22.34	0.62	5.8	0.79	5.0	2.6	서남서	239	18.5	1018.8	-	71	
2021-09-27 05:15:00	10.6	남동	143	22.34	0.66	5.6	1.04	5.5	2.6	서남서	241	18.4	1018.8	-	60	
2021-09-27 05:20:00	10.8	남남동	151	22.34	0.69	5.8	0.94	7.0	2.8	서남서	248	18.5	1018.7	-	74	
2021-09-27 05:25:00	6.5	동남동	118	22.34	0.64	5.6	0.82	5.5	2.7	서남서	249	18.5	1018.7	-	66	
2021-09-27 05:30:00	10.9	남동	138	22.34	0.68	5.8	0.90	6.0	2.7	서남서	238	18.5	1018.7	-	65	
2021-09-27 05:35:00	11.1	남남동	155	22.34	0.72	5.8	0.87	4.5	2.4	남서	229	18.4	1018.8	-	76	
2021-09-27 05:40:00	9.3	남동	145	22.34	0.66	6.0	0.99	5.0	2.4	서남서	241	18.4	1018.8	-	93	
2021-09-27 05:45:00	8.4	남동	139	22.33	0.66	5.6	1.03	4.5	2.9	서남서	246	18.5	1018.8	-	58	
2021-09-27 05:50:00	8.4	동남동	123	22.32	0.60	5.1	0.85	5.5	3.4	서남서	250	18.7	1018.8	-	57	
2021-09-27 05:55:00	10.6	남남동	151	22.32	0.62	5.1	0.97	5.5	3.6	서남서	251	18.7	1018.8	-	102	
2021-09-27 06:00:00	11.2	남남동	150	22.32	0.71	5.6	0.91	4.5	3.4	서남서	246	18.7	1018.8	-	85	
2021-09-27 06:05:00	14.0	남동	124	22.31	0.75	5.6	0.95	6.0	3.1	서남서	242	18.6	1018.8	-	88	
2021-09-27 06:10:00	14.1	남동	145	22.30	0.73	5.4	1.24	5.5	2.8	서남서	240	18.6	1018.8	-	82	
2021-09-27 06:15:00	5.9	남동	138	22.30	0.65	5.3	0.83	5.5	2.9	남서	231	18.7	1018.8	-	91	
2021-09-27 06:20:00	7.3	남남동	151	22.30	0.65	5.6	0.84	5.5	2.5	남서	227	18.7	1018.8	-	58	
2021-09-27 06:25:00	10.8	남남동	155	22.29	0.68	5.3	0.94	5.5	2.6	서남서	237	18.9	1018.8	-	77	
2021-09-27 06:30:00	9.6	남동	130	22.29	0.67	5.6	0.86	5.5	3.1	서남서	244	18.8	1018.9	-	68	
2021-09-27 06:35:00	8.2	남	172	22.28	0.62	5.4	0.96	6.0	3.0	서남서	246	18.6	1019.0	-	101	
2021-09-27 06:40:00	6.8	남	172	22.28	0.72	5.5	1.15	5.5	2.9	서남서	249	18.6	1019.0	-	51	
2021-09-27 06:45:00	5.1	남남동	160	22.28	0.68	5.5	1.00	5.5	2.6	남서	232	18.7	1019.0	-	89	
2021-09-27 06:50:00	9.0	남	174	22.28	0.62	5.2	0.93	5.5	2.0	남서	235	18.8	1019.0	-	92	
2021-09-27 06:55:00	4.5	동남동	114	22.27	0.68	5.4	0.81	5.0	2.3	남서	229	18.8	1019.0	-	82	
2021-09-27 07:00:00	8.4	남남동	150	22.27	0.61	5.3	0.86	5.0	2.1	남서	227	18.7	1019.0	-	75	
2021-09-27 07:05:00	3.2	남남동	155	22.27	0.71	5.5	0.90	5.0	2.2	남서	231	18.8	1018.9	-	91	
2021-09-27 07:10:00	5.4	남동	128	22.26	0.70	5.7	1.03	5.5	2.0	서남서	237	18.9	1019.0	-	87	
2021-09-27 07:15:00	7.8	남	170	22.26	0.65	5.2	0.82	6.0	2.1	남서	235	18.9	1019.0	-	81	
2021-09-27 07:20:00	5.5	남	171	22.26	0.64	5.8	0.94	5.5	2.2	남서	224	19.0	1019.1	-	77	
2021-09-27 07:25:00	5.5	남남동	151	22.26	0.62	5.7	1.08	5.5	2.1	남서	220	19.0	1019.1	-	79	
2021-09-27 07:30:00	3.8	남동	142	22.25	0.70	5.7	0.96	5.5	2.0	남서	230	19.0	1019.2	-	77	
2021-09-27 07:35:00	6.1	남남동	154	22.25	0.67	5.7	0.90	5.0	2.0	남서	235	19.0	1019.2	-	79	
2021-09-27 07:40:00	2.6	동남동	116	22.25	0.58	5.5	0.84	6.0	2.0	남서	232	19.1	1019.2	-	73	
2021-09-27 07:45:00	3.8	동남동	123	22.24	0.65	5.3	0.87	5.5	1.6	남서	224	19.1	1019.3	-	69	
2021-09-27 07:50:00	2.4	동남동	109	22.24	0.68	5.1	1.10	5.0	1.4	남서	234	19.1	1019.3	-	82	
