관측소명:경포대해수욕장
위도:37.808972
경도:128.931889
관측시간	유속(cm/s)	유향(16points)	유향(deg)	수온(℃)	유의파고(m)	유의파주기(sec)	최대파고(m)	최대파주기(sec)	풍속(m/s)		풍향(deg)	기온(℃)	기압(hPa)	시정(m)	파향(deg)	
2022/08/27 22:35:00	10.2	동북동	76	22.44	0.38	4.6	0.73	5.0	4.6	서남서	238	19.9	1013.1	-	191	
2022/08/27 22:40:00	11.5	동북동	72	22.47	0.30	4.6	0.45	6.0	4.0	남서	234	19.7	1013.1	-	2	
2022/08/27 22:45:00	10.6	동북동	78	22.42	0.33	4.5	0.47	4.5	3.7	서남서	240	19.6	1013.1	-	338	
2022/08/27 22:50:00	7.2	동	97	22.40	0.33	5.1	0.43	4.5	3.7	서남서	243	19.5	1013.1	-	346	
2022/08/27 22:55:00	7.1	동북동	77	22.45	0.30	4.4	0.43	4.5	3.9	서남서	242	19.6	1013.1	-	346	
2022/08/27 23:00:00	6.4	동	92	22.43	0.33	4.9	0.43	3.5	4.0	서남서	241	19.8	1013.1	-	341	
2022/08/27 23:05:00	7.7	동	89	22.45	0.32	4.8	0.55	4.5	3.8	서남서	247	19.9	1013.1	-	28	
2022/08/27 23:10:00	9.0	동	81	22.49	0.33	5.0	0.49	4.5	3.8	서남서	242	19.9	1013.1	-	189	
2022/08/27 23:15:00	9.3	동	88	22.49	0.30	5.1	0.39	5.0	3.6	남서	235	19.9	1013.1	-	40	
2022/08/27 23:20:00	6.7	동	96	22.49	0.28	4.5	0.41	4.5	3.3	서남서	246	19.8	1013.2	-	0	
2022/08/27 23:25:00	7.2	동	100	22.50	0.27	4.8	0.35	4.5	3.5	서	261	19.9	1013.3	-	49	
2022/08/27 23:30:00	8.0	동	96	22.45	0.26	4.5	0.45	4.5	3.7	서남서	258	19.8	1013.3	-	177	
2022/08/27 23:35:00	9.4	동	83	22.48	0.28	4.8	0.53	5.0	3.9	서남서	256	19.8	1013.3	-	29	
2022/08/27 23:40:00	5.4	동	81	22.51	0.27	4.4	0.38	4.5	3.9	서	261	19.9	1013.3	-	302	
2022/08/27 23:45:00	6.2	동	99	22.47	0.32	4.9	0.48	4.5	3.8	서	261	19.9	1013.4	-	317	
2022/08/27 23:50:00	7.2	동	96	22.49	0.29	4.4	0.35	5.0	3.7	서	265	19.9	1013.4	-	32	
2022/08/27 23:55:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2022/08/28 00:00:00	10.8	동남동	106	22.48	0.25	4.5	0.30	5.5	3.0	서남서	255	19.9	1013.4	-	127	
2022/08/28 00:05:00	6.3	동남동	118	22.48	0.31	4.8	0.44	5.0	2.9	서	261	19.9	1013.5	-	102	
2022/08/28 00:10:00	3.7	남동	131	22.48	0.28	5.0	0.36	4.0	2.9	서	262	19.9	1013.4	-	187	
2022/08/28 00:15:00	4.3	남동	143	22.47	0.28	4.4	0.39	4.0	3.5	서	263	19.9	1013.4	-	17	
2022/08/28 00:20:00	7.0	남동	125	22.47	0.29	4.8	0.44	5.0	3.3	서	261	19.8	1013.3	-	44	
2022/08/28 00:25:00	8.3	남동	125	22.47	0.25	4.9	0.38	4.0	3.6	서	261	19.7	1013.3	-	34	
2022/08/28 00:30:00	8.4	동남동	116	22.50	0.27	5.3	0.37	4.0	3.6	서남서	258	19.7	1013.3	-	35	
2022/08/28 00:35:00	6.4	남동	130	22.47	0.26	4.9	0.45	4.5	3.4	서	259	19.7	1013.4	-	178	
2022/08/28 00:40:00	7.5	남동	136	22.47	0.29	5.3	0.40	4.5	3.3	서	259	19.6	1013.5	-	356	
2022/08/28 00:45:00	7.2	남동	129	22.47	0.31	5.6	0.39	4.5	3.6	서남서	251	19.5	1013.4	-	22	
2022/08/28 00:50:00	8.1	남동	125	22.45	0.32	5.7	0.47	6.5	3.8	서남서	256	19.5	1013.4	-	346	
2022/08/28 00:55:00	9.1	남동	124	22.40	0.28	5.1	0.37	4.0	3.2	서	268	19.5	1013.5	-	8	
2022/08/28 01:00:00	9.6	남동	132	22.43	0.29	4.7	0.49	6.5	3.1	서	259	19.5	1013.5	-	200	
2022/08/28 01:05:00	8.2	남동	138	22.42	0.31	5.8	0.52	7.0	3.5	서	278	19.4	1013.6	-	17	
2022/08/28 01:10:00	7.7	남동	135	22.44	0.29	5.3	0.35	5.5	3.6	서북서	285	19.4	1013.5	-	356	
2022/08/28 01:15:00	8.7	동남동	109	22.46	0.28	5.4	0.38	5.5	3.8	서	279	19.4	1013.5	-	21	
2022/08/28 01:20:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2022/08/28 01:25:00	10.0	동남동	122	22.45	0.28	5.9	0.41	6.5	4.0	서	273	19.4	1013.6	-	344	
2022/08/28 01:30:00	8.5	동남동	122	22.44	0.31	5.8	0.40	4.0	4.6	서	269	19.4	1013.6	-	8	
2022/08/28 01:35:00	7.7	남동	126	22.42	0.32	5.7	0.59	5.0	4.4	서	263	19.4	1013.8	-	3	
2022/08/28 01:40:00	9.8	동남동	113	22.39	0.30	5.4	0.45	4.5	4.3	서	263	19.4	1013.9	-	12	
2022/08/28 01:45:00	11.4	동남동	120	22.44	0.36	5.6	0.46	7.5	4.4	서	268	19.5	1013.9	-	21	
2022/08/28 01:50:00	12.3	동남동	112	22.41	0.30	6.6	0.45	5.0	4.1	서	267	19.5	1014.0	-	29	
2022/08/28 01:55:00	10.3	남동	131	22.41	0.30	5.4	0.42	6.5	3.9	서	263	19.4	1014.0	-	167	
2022/08/28 02:00:00	9.7	남동	125	22.41	0.30	5.1	0.38	4.0	3.9	서	263	19.4	1013.9	-	73	
2022/08/28 02:05:00	8.6	동남동	122	22.42	0.28	5.8	0.40	7.0	3.7	서	268	19.4	1014.0	-	20	
2022/08/28 02:10:00	9.5	남동	140	22.37	0.37	5.8	0.51	6.0	4.0	서	265	19.3	1014.0	-	5	
2022/08/28 02:15:00	10.7	남동	125	22.35	0.36	6.3	0.65	6.0	3.5	서	270	19.4	1014.1	-	43	
2022/08/28 02:20:00	10.0	남동	137	22.26	0.35	5.7	0.46	4.5	3.3	서	268	19.3	1014.2	-	3	
2022/08/28 02:25:00	9.9	동남동	117	22.29	0.36	6.7	0.48	7.5	3.5	서	261	19.2	1014.2	-	46	
2022/08/28 02:30:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2022/08/28 02:35:00	8.9	동남동	123	22.25	0.31	5.5	0.45	6.0	3.2	서	261	19.1	1014.2	-	2	
2022/08/28 02:40:00	8.1	남남동	147	22.25	0.32	6.9	0.41	7.5	3.0	서	264	19.1	1014.2	-	9	
2022/08/28 02:45:00	8.6	남동	139	22.27	0.34	6.9	0.46	7.5	2.8	서	266	19.2	1014.2	-	22	
2022/08/28 02:50:00	11.9	동	87	22.30	0.36	5.9	0.60	6.5	2.3	서	269	19.3	1014.2	-	2	
2022/08/28 02:55:00	4.5	동남동	111	22.32	0.44	6.5	0.63	5.0	2.2	서	281	19.3	1014.3	-	35	
2022/08/28 03:00:00	6.8	남동	134	22.18	0.41	6.9	0.60	7.0	2.9	서북서	294	19.5	1014.2	-	27	
2022/08/28 03:05:00	6.5	동남동	119	22.25	0.56	7.3	0.83	7.0	2.7	서북서	292	20.0	1014.3	-	40	
2022/08/28 03:10:00	4.9	동	98	22.26	0.39	6.5	0.51	6.5	2.9	서북서	295	20.1	1014.3	-	20	
2022/08/28 03:15:00	7.0	남동	124	22.25	0.40	6.9	0.52	7.5	2.4	서	269	19.7	1014.3	-	20	
2022/08/28 03:20:00	4.4	남동	132	22.27	0.37	6.4	0.50	6.0	2.7	서	266	19.5	1014.4	-	33	
2022/08/28 03:25:00	4.7	남동	129	22.26	0.45	7.2	0.51	7.0	3.1	서	262	19.5	1014.4	-	49	
2022/08/28 03:30:00	6.7	남동	130	22.27	0.43	6.9	0.61	7.0	3.1	서남서	258	19.5	1014.4	-	42	
2022/08/28 03:35:00	2.5	남동	144	22.30	0.48	6.8	0.62	6.5	3.4	서남서	254	19.3	1014.5	-	38	
2022/08/28 03:40:00	4.0	남동	142	22.30	0.44	6.9	0.59	5.5	3.5	서남서	256	19.3	1014.5	-	13	
2022/08/28 03:45:00	4.9	남남동	159	22.27	0.48	6.7	0.66	6.5	3.4	서남서	255	19.3	1014.5	-	38	
2022/08/28 03:50:00	4.8	남남서	202	22.27	0.40	6.6	0.59	6.0	3.8	서남서	255	19.3	1014.5	-	41	
2022/08/28 03:55:00	6.1	남남서	194	22.24	0.47	6.7	0.69	6.0	3.5	서남서	257	19.3	1014.6	-	37	
2022/08/28 04:00:00	4.4	남남서	196	22.33	0.59	7.1	0.73	7.0	3.6	서남서	255	19.2	1014.6	-	25	
2022/08/28 04:05:00	4.1	남	179	22.28	0.47	6.9	0.60	7.5	3.4	서남서	254	19.2	1014.6	-	54	
2022/08/28 04:10:00	2.9	남	186	22.28	0.62	6.8	0.87	6.5	4.0	서남서	254	19.1	1014.6	-	46	
2022/08/28 04:15:00	3.7	남남동	159	22.29	0.59	6.7	0.82	7.0	3.7	서남서	255	19.1	1014.7	-	25	
2022/08/28 04:20:00	4.9	남남동	158	22.30	0.63	6.8	0.74	6.5	4.0	서남서	256	19.0	1014.7	-	3	
2022/08/28 04:25:00	4.5	남동	132	22.29	0.58	6.8	0.72	6.5	3.7	서남서	255	18.9	1014.8	-	47	
2022/08/28 04:30:00	1.2	북북서	347	22.32	0.42	6.1	0.53	5.0	4.0	서남서	254	18.8	1014.9	-	332	
2022/08/28 04:35:00	4.3	남동	140	22.28	0.70	6.7	0.91	7.0	4.1	서남서	252	18.6	1015.0	-	30	
2022/08/28 04:40:00	3.7	남동	139	22.32	0.53	6.6	0.68	6.5	4.3	서남서	256	18.6	1014.9	-	14	
2022/08/28 04:45:00	3.3	남남동	164	22.33	0.59	6.2	0.88	6.5	3.9	서남서	258	18.6	1015.0	-	4	
2022/08/28 04:50:00	5.5	동남동	115	22.32	0.59	6.7	0.77	6.5	4.0	서남서	255	18.6	1015.0	-	26	
2022/08/28 04:55:00	3.9	남남동	152	22.28	0.60	6.4	1.01	6.5	4.2	서남서	256	18.5	1015.1	-	37	
2022/08/28 05:00:00	4.3	남동	136	22.32	0.62	6.7	0.83	7.0	4.6	서남서	258	18.4	1015.1	-	25	
2022/08/28 05:05:00	3.5	남남동	162	22.32	0.49	5.9	0.84	6.5	4.4	서남서	257	18.1	1015.2	-	43	
2022/08/28 05:10:00	4.3	남동	140	22.33	0.62	6.4	0.81	6.5	4.3	서남서	258	18.1	1015.3	-	27	
2022/08/28 05:15:00	6.1	남동	130	22.34	0.62	6.2	0.90	6.5	4.1	서남서	255	18.2	1015.4	-	40	
2022/08/28 05:20:00	4.7	남남동	164	22.36	0.58	6.0	0.87	6.5	4.1	서남서	256	18.2	1015.5	-	6	
2022/08/28 05:25:00	3.6	남남동	157	22.37	0.72	6.2	0.97	6.0	4.6	서남서	255	18.1	1015.5	-	41	
2022/08/28 05:30:00	2.1	남남동	148	22.32	0.67	6.3	0.85	6.5	4.2	서남서	256	18.1	1015.5	-	36	
2022/08/28 05:35:00	2.8	남동	125	22.29	0.60	6.2	0.98	6.5	4.3	서남서	257	18.1	1015.6	-	47	
2022/08/28 05:40:00	3.8	남동	137	22.29	0.55	6.0	0.80	6.0	4.6	서남서	256	18.3	1015.7	-	26	
2022/08/28 05:45:00	4.4	남동	132	22.29	0.62	6.4	0.80	6.5	4.4	서남서	250	18.2	1015.8	-	27	
2022/08/28 05:50:00	3.4	동남동	115	22.27	0.83	6.0	1.05	6.0	5.0	서남서	255	18.0	1015.9	-	22	
2022/08/28 05:55:00	6.0	남동	129	22.28	0.56	6.2	0.88	6.0	5.0	서남서	254	17.9	1016.0	-	53	
2022/08/28 06:00:00	5.2	남동	127	22.27	0.68	6.0	0.93	6.0	4.5	서남서	255	18.2	1016.1	-	47	
2022/08/28 06:05:00	8.1	남동	133	22.30	0.67	5.9	0.94	6.0	4.2	서남서	255	18.1	1016.1	-	35	
2022/08/28 06:10:00	6.8	남동	137	22.30	0.59	6.0	0.73	6.0	4.3	서남서	254	18.2	1016.0	-	40	
2022/08/28 06:15:00	7.4	남동	134	22.29	0.84	6.1	1.17	5.5	4.1	서남서	253	18.3	1016.1	-	24	
2022/08/28 06:20:00	7.9	동남동	113	22.27	0.67	6.0	0.85	6.5	4.1	서남서	257	18.5	1016.1	-	42	
2022/08/28 06:25:00	7.9	남동	127	22.27	0.75	5.8	1.16	5.5	4.1	서	260	18.5	1016.0	-	18	
2022/08/28 06:30:00	6.5	동남동	117	22.28	0.96	5.9	1.52	5.5	4.3	서남서	257	18.5	1016.1	-	28	
2022/08/28 06:35:00	7.9	남동	137	22.31	0.63	5.7	0.79	5.5	4.3	서남서	252	18.6	1016.2	-	41	
2022/08/28 06:40:00	7.0	남남동	152	22.29	0.85	5.7	1.05	5.0	4.4	서남서	254	18.5	1016.2	-	25	
2022/08/28 06:45:00	7.8	남동	146	22.31	0.82	5.4	1.07	5.0	4.3	서남서	257	18.5	1016.3	-	21	
2022/08/28 06:50:00	7.7	남동	130	22.26	0.69	5.4	1.05	5.0	4.6	서남서	252	18.6	1016.4	-	36	
2022/08/28 06:55:00	8.5	남남동	163	22.31	0.75	5.9	0.99	5.5	4.9	서남서	253	18.8	1016.5	-	24	
2022/08/28 07:00:00	10.6	남동	125	22.33	0.72	5.5	0.97	5.5	4.2	서	259	18.8	1016.6	-	76	
2022/08/28 07:05:00	9.7	남동	138	22.31	0.69	5.4	0.87	6.0	3.8	서	263	19.0	1016.6	-	33	
2022/08/28 07:10:00	10.7	남동	135	22.30	0.89	5.8	1.39	5.5	3.6	서	259	19.2	1016.6	-	29	
2022/08/28 07:15:00	13.2	동남동	118	22.19	0.86	5.8	1.17	5.0	3.6	서남서	253	19.5	1016.7	-	15	
2022/08/28 07:20:00	13.7	동남동	121	22.15	0.79	5.4	1.08	6.0	3.8	서	260	19.7	1016.7	-	62	
2022/08/28 07:25:00	12.9	남동	135	22.16	0.88	5.4	1.11	5.0	3.8	서	265	19.9	1016.7	-	14	
2022/08/28 07:30:00	10.2	남동	139	22.20	0.92	5.5	1.55	5.5	3.2	서남서	256	20.0	1016.7	-	19	
2022/08/28 07:35:00	14.1	남동	127	22.18	0.94	5.3	1.43	5.5	2.5	서남서	247	20.2	1016.6	-	8	
2022/08/28 07:40:00	13.0	남동	136	22.21	0.89	5.0	1.22	5.0	2.4	서	273	20.5	1016.6	-	50	
2022/08/28 07:45:00	12.3	남동	132	22.24	0.87	5.4	1.22	5.5	2.4	서	278	20.6	1016.6	-	338	
2022/08/28 07:50:00	13.8	남동	132	22.29	0.94	5.2	1.26	5.0	2.6	서	271	20.6	1016.6	-	30	
2022/08/28 07:55:00	15.5	남동	141	22.33	0.93	5.3	1.20	5.5	2.8	서	277	20.8	1016.6	-	354	
2022/08/28 08:00:00	13.1	남남동	153	22.33	0.73	5.0	1.00	5.5	4.4	서북서	301	21.2	1016.6	-	19	
2022/08/28 08:05:00	12.8	남남동	156	22.39	0.84	5.4	1.07	5.0	4.3	서북서	297	21.6	1016.7	-	358	
2022/08/28 08:10:00	13.6	남남동	150	22.42	0.89	5.0	1.18	5.5	3.9	북서	304	21.7	1016.8	-	52	
2022/08/28 08:15:00	12.0	남남동	149	22.42	0.75	5.2	1.12	5.0	4.3	북서	310	21.9	1016.8	-	52	
2022/08/28 08:20:00	11.7	남남동	159	22.43	1.03	5.4	1.32	5.0	4.4	서북서	296	22.0	1016.8	-	351	
2022/08/28 08:25:00	8.6	남남동	153	22.46	0.88	4.9	1.32	4.5	4.4	서북서	301	22.1	1016.9	-	19	
2022/08/28 08:30:00	11.8	남동	132	22.46	0.84	5.0	1.36	4.5	4.5	북서	310	22.1	1016.9	-	31	
2022/08/28 08:35:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2022/08/28 08:40:00	13.2	남동	134	22.48	0.73	4.8	1.02	5.0	4.0	북서	317	22.2	1017.0	-	356	
2022/08/28 08:45:00	7.1	남동	146	22.50	0.95	4.8	1.21	5.0	4.1	북서	311	22.3	1017.0	-	36	
2022/08/28 08:50:00	9.7	남동	141	22.53	0.88	5.1	1.31	5.0	4.4	북서	317	22.4	1017.0	-	354	
2022/08/28 08:55:00	17.6	남동	135	22.56	0.77	4.8	0.95	5.5	4.0	북서	319	22.3	1017.0	-	19	
2022/08/28 09:00:00	10.2	남동	138	22.56	1.05	5.4	1.63	5.0	4.3	북북서	331	22.4	1017.0	-	31	
2022/08/28 09:05:00	14.1	남동	146	22.62	0.75	5.2	0.89	4.0	4.5	북북서	340	22.5	1017.0	-	57	
2022/08/28 09:10:00	16.2	남남동	150	22.61	0.81	4.9	1.26	5.0	4.8	북북서	347	22.5	1017.0	-	19	
2022/08/28 09:15:00	14.5	남동	146	22.61	1.05	4.9	1.47	5.0	4.9	북	349	22.6	1017.1	-	10	
2022/08/28 09:20:00	19.8	남동	140	22.53	0.74	4.7	1.00	4.5	5.1	북	352	22.5	1017.2	-	6	
2022/08/28 09:25:00	18.4	남동	141	22.48	0.91	4.9	1.41	5.0	5.0	북	350	22.5	1017.3	-	2	
2022/08/28 09:30:00	12.5	남남동	153	22.47	0.90	4.9	1.12	5.0	4.8	북북서	339	22.5	1017.3	-	22	
2022/08/28 09:35:00	16.5	남남동	156	22.49	0.79	4.8	1.07	5.5	4.6	북북서	341	22.5	1017.3	-	343	
2022/08/28 09:40:00	13.3	남남동	158	22.50	0.77	4.8	1.06	5.0	4.3	북북서	342	22.5	1017.2	-	44	
2022/08/28 09:45:00	15.3	남남동	160	22.52	0.72	4.5	0.97	5.0	4.9	북	350	22.5	1017.3	-	114	
2022/08/28 09:50:00	19.5	남동	145	22.51	0.80	4.9	1.07	5.5	4.9	북	350	22.5	1017.3	-	43	
2022/08/28 09:55:00	21.1	남남동	151	22.49	0.77	4.6	1.10	4.0	4.9	북	353	22.5	1017.3	-	223	
2022/08/28 10:00:00	27.2	남남동	152	22.45	0.78	4.2	1.06	5.0	5.0	북	350	22.4	1017.3	-	1	
2022/08/28 10:05:00	30.4	남남동	156	22.39	0.80	4.8	1.07	5.0	4.6	북	356	22.4	1017.3	-	19	
2022/08/28 10:10:00	33.3	남남동	154	22.40	0.67	4.9	0.83	5.0	4.9	북	353	22.4	1017.3	-	34	
2022/08/28 10:15:00	36.0	남남동	153	22.42	0.66	4.6	1.05	5.0	4.9	북	0	22.4	1017.3	-	7	
2022/08/28 10:20:00	35.0	남남동	152	22.42	0.72	4.6	1.07	4.5	4.9	북	1	22.4	1017.3	-	19	
2022/08/28 10:25:00	35.8	남남동	153	22.41	0.78	4.7	1.00	5.5	4.5	북	357	22.4	1017.3	-	49	
2022/08/28 10:30:00	37.6	남남동	154	22.44	0.73	4.6	1.04	5.0	4.7	북	3	22.4	1017.2	-	30	
2022/08/28 10:35:00	41.8	남남동	152	22.44	0.72	4.6	0.95	4.0	4.7	북	1	22.4	1017.3	-	15	
2022/08/28 10:40:00	41.5	남남동	152	22.45	0.79	4.7	1.06	4.5	4.4	북	359	22.4	1017.3	-	35	
2022/08/28 10:45:00	43.5	남남동	150	22.46	0.74	4.5	1.03	4.5	4.3	북	358	22.5	1017.3	-	32	
2022/08/28 10:50:00	43.5	남남동	154	22.47	0.74	4.7	1.38	4.5	4.2	북	355	22.5	1017.3	-	45	
2022/08/28 10:55:00	40.1	남남동	154	22.49	0.63	4.6	0.91	4.5	4.2	북	357	22.5	1017.2	-	39	
2022/08/28 11:00:00	43.3	남남동	155	22.50	0.59	4.5	0.80	7.0	4.1	북	354	22.5	1017.2	-	14	
2022/08/28 11:05:00	44.2	남남동	153	22.50	0.65	4.6	1.01	3.5	4.4	북	359	22.5	1017.1	-	341	
2022/08/28 11:10:00	43.0	남남동	154	22.48	0.62	4.5	0.95	4.0	3.9	북	359	22.5	1017.1	-	32	
2022/08/28 11:15:00	44.3	남남동	158	22.45	0.65	4.4	0.87	4.0	4.0	북	359	22.6	1017.1	-	18	
2022/08/28 11:20:00	42.3	남남동	153	22.46	0.69	4.6	0.95	5.5	4.3	북	352	22.5	1017.1	-	359	
2022/08/28 11:25:00	45.3	남남동	155	22.47	0.63	4.4	0.97	4.5	4.2	북	0	22.5	1017.0	-	346	
2022/08/28 11:30:00	42.6	남남동	155	22.45	0.57	4.8	0.76	4.0	4.4	북	4	22.5	1017.0	-	57	
2022/08/28 11:35:00	43.5	남남동	156	22.47	0.58	4.8	0.79	4.5	4.0	북	8	22.6	1017.0	-	9	
2022/08/28 11:40:00	41.9	남남동	154	22.45	0.62	4.7	0.87	4.5	4.0	북	6	22.5	1017.1	-	357	
2022/08/28 11:45:00	42.2	남남동	159	22.56	0.64	4.6	1.07	4.5	4.0	북북동	12	22.6	1017.2	-	35	
2022/08/28 11:50:00	39.4	남남동	160	22.59	0.59	4.5	0.86	4.5	3.7	북	7	22.6	1017.2	-	341	
2022/08/28 11:55:00	39.1	남남동	157	22.58	0.55	4.5	0.99	4.0	3.8	북	3	22.6	1017.2	-	325	
2022/08/28 12:00:00	39.0	남남동	157	22.64	0.62	4.8	0.90	4.5	3.7	북	8	22.6	1017.2	-	336	
2022/08/28 12:05:00	38.4	남남동	156	22.67	0.56	4.6	0.89	4.5	4.1	북	1	22.6	1017.2	-	42	
2022/08/28 12:10:00	38.0	남남동	151	22.76	0.60	4.5	1.19	4.5	3.6	북	10	22.6	1017.2	-	186	
2022/08/28 12:15:00	38.7	남남동	157	22.75	0.58	4.5	1.03	4.5	3.7	북	8	22.6	1017.1	-	16	
2022/08/28 12:20:00	36.9	남남동	155	22.73	0.55	4.8	0.91	4.5	3.5	북	7	22.6	1017.0	-	211	
2022/08/28 12:25:00	34.9	남남동	156	22.68	0.53	4.6	0.70	4.0	3.3	북북동	15	22.7	1017.0	-	355	
2022/08/28 12:30:00	32.9	남남동	154	22.66	0.52	4.1	0.70	5.0	3.6	북북동	13	22.7	1016.9	-	202	
2022/08/28 12:35:00	34.5	남남동	155	22.74	0.54	4.3	0.74	5.0	3.6	북북동	13	22.6	1017.0	-	176	
2022/08/28 12:40:00	32.7	남남동	154	22.70	0.62	5.3	0.84	5.0	3.5	북	11	22.6	1017.0	-	356	
2022/08/28 12:45:00	33.4	남남동	155	22.74	0.55	5.0	0.75	5.0	3.4	북	10	22.7	1017.0	-	337	
2022/08/28 12:50:00	31.4	남남동	152	22.78	0.56	5.4	0.94	5.0	3.4	북북동	19	22.7	1017.0	-	325	
2022/08/28 12:55:00	31.3	남남동	159	22.78	0.64	5.2	0.82	4.5	3.5	북북동	21	22.7	1016.9	-	359	
2022/08/28 13:00:00	28.9	남남동	155	22.76	0.55	5.0	0.93	5.5	3.7	북북동	18	22.7	1017.0	-	8	
2022/08/28 13:05:00	29.7	남남동	153	22.76	0.53	4.9	0.79	5.0	3.8	북북동	16	22.7	1016.9	-	33	
2022/08/28 13:10:00	25.0	남남동	152	22.76	0.80	5.4	1.09	4.5	3.5	북북동	25	22.7	1017.0	-	18	
2022/08/28 13:15:00	22.6	남남동	155	22.80	0.81	5.3	1.06	5.0	3.6	북북동	24	22.7	1016.9	-	345	
2022/08/28 13:20:00	26.3	남남동	160	22.89	0.65	5.2	0.81	5.5	3.5	북북동	19	22.7	1017.0	-	0	
2022/08/28 13:25:00	21.8	남남동	147	22.87	0.77	5.6	1.04	5.0	3.4	북북동	18	22.7	1016.9	-	12	
2022/08/28 13:30:00	23.1	남남동	157	22.93	0.72	5.5	0.89	5.5	3.1	북북동	20	22.7	1016.9	-	342	
2022/08/28 13:35:00	21.9	남남동	156	22.92	0.75	5.5	1.02	5.0	3.4	북북동	17	22.7	1016.9	-	11	
2022/08/28 13:40:00	21.1	남남동	153	22.93	0.69	5.2	1.06	5.5	3.4	북북동	16	22.7	1016.9	-	10	
2022/08/28 13:45:00	21.3	남남동	150	22.90	0.80	5.7	1.05	5.5	3.5	북북동	16	22.7	1016.8	-	15	
2022/08/28 13:50:00	21.0	남남동	155	22.89	0.71	5.3	0.96	5.5	3.6	북북동	20	22.7	1016.8	-	356	
2022/08/28 13:55:00	20.5	남남동	154	22.91	0.74	5.2	1.14	5.5	3.3	북북동	23	22.7	1016.8	-	342	
2022/08/28 14:00:00	20.2	남남동	147	22.86	0.79	5.5	1.19	4.5	3.0	북동	45	22.9	1016.7	-	353	
2022/08/28 14:05:00	18.8	남남동	151	22.85	0.77	5.5	1.00	5.5	3.0	동북동	60	23.2	1016.7	-	12	
2022/08/28 14:10:00	17.3	남동	146	22.82	0.95	5.8	1.35	6.0	3.0	동북동	66	23.3	1016.7	-	8	
2022/08/28 14:15:00	18.6	남남동	150	22.83	0.69	5.4	1.00	5.5	2.3	동북동	66	23.4	1016.7	-	5	
2022/08/28 14:20:00	20.1	남동	144	22.86	0.76	5.6	0.88	5.0	2.6	동북동	63	23.5	1016.6	-	0	
2022/08/28 14:25:00	19.1	남동	139	22.85	0.78	5.3	1.08	5.0	2.8	동북동	68	23.5	1016.6	-	0	
2022/08/28 14:30:00	19.4	남동	144	22.88	0.62	5.3	0.89	4.5	2.9	동북동	57	23.5	1016.6	-	351	
2022/08/28 14:35:00	16.6	남동	140	22.89	0.71	5.7	1.20	5.5	3.0	동북동	72	23.6	1016.6	-	6	
2022/08/28 14:40:00	16.3	남동	144	22.88	0.87	5.6	1.53	5.5	3.2	동북동	69	23.6	1016.5	-	10	
2022/08/28 14:45:00	14.1	남동	142	22.84	0.77	5.6	1.01	6.0	2.8	동북동	62	23.7	1016.4	-	11	
2022/08/28 14:50:00	15.3	남동	125	22.84	0.69	5.2	0.95	5.0	2.7	동북동	70	23.7	1016.5	-	7	
2022/08/28 14:55:00	15.3	남동	128	22.74	0.74	5.4	0.98	5.5	2.9	동북동	77	23.8	1016.4	-	0	
2022/08/28 15:00:00	12.8	남동	129	22.75	0.59	5.1	0.73	5.0	2.4	동북동	75	23.8	1016.4	-	27	
2022/08/28 15:05:00	12.0	남동	132	22.88	0.63	5.5	0.88	5.5	2.2	동북동	68	23.8	1016.5	-	343	
2022/08/28 15:10:00	19.5	남남동	146	22.91	0.92	5.7	1.51	5.5	2.7	동북동	74	23.9	1016.4	-	350	
2022/08/28 15:15:00	16.0	남동	138	22.90	0.61	5.3	0.78	5.5	2.9	동	83	24.0	1016.4	-	16	
2022/08/28 15:20:00	12.7	남동	136	22.95	0.75	5.7	1.08	5.0	2.6	동	85	24.0	1016.3	-	342	
2022/08/28 15:25:00	15.2	남동	129	22.76	0.70	5.7	1.19	5.5	2.7	동	85	23.9	1016.3	-	4	
2022/08/28 15:30:00	14.4	남동	138	22.78	0.67	5.6	1.10	5.5	1.8	동	84	23.9	1016.3	-	9	
2022/08/28 15:35:00	13.9	남남동	152	22.79	0.62	5.4	0.91	4.5	1.7	동북동	77	23.9	1016.3	-	18	
2022/08/28 15:40:00	17.8	남남동	147	22.83	0.60	5.9	0.71	6.5	2.2	동	95	23.9	1016.2	-	10	
2022/08/28 15:45:00	11.9	남남동	148	22.82	0.77	5.7	0.97	6.0	3.2	동남동	107	23.7	1016.2	-	351	
2022/08/28 15:50:00	13.0	남동	143	22.86	0.64	5.4	0.75	5.0	2.9	동남동	111	23.7	1016.2	-	353	
2022/08/28 15:55:00	12.3	남남동	149	23.03	0.58	5.0	0.94	5.0	3.3	동남동	109	23.9	1016.2	-	334	
2022/08/28 16:00:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2022/08/28 16:05:00	13.8	남동	143	23.09	0.63	5.5	1.04	5.0	2.8	동남동	104	24.2	1016.2	-	342	
2022/08/28 16:10:00	13.6	남남동	150	23.05	0.67	5.8	1.04	6.5	3.0	동남동	116	24.0	1016.1	-	13	
